,Global Index,From,To,Time,Distance,Avg Speed,Altitude From,Altitude To,Slope,Slope %,Slope Angle,Bus Stop,Final Stop
250,3440.5,"(49.164398, 6.865529)","(49.165133, 6.872702)",21.6,532.7,24.662037037037038,231.0745391845703,230.445068359375,-0.001181661019702107,-0.1181661019702107,-0.0011816604697091734,0,0
251,3450.5,"(49.165133, 6.872702)","(49.172592, 6.884201)",48.4,1184.2,24.46694214876033,230.445068359375,233.0533599853516,0.00220257695150869,0.220257695150869,0.0022025733896986637,0,0
252,3460.5,"(49.172592, 6.884201)","(49.17614, 6.893015)",31.3,763.3,24.38658146964856,233.0533599853516,239.76890563964844,0.00879804225638261,0.879804225638261,0.008797815261165538,0,0
253,3483.5,"(49.17614, 6.893015)","(49.178101, 6.914618)",65.8,1607.3,24.427051671732524,239.76890563964844,263.936279296875,0.015036006754947156,1.5036006754947155,0.015034873787646234,0,0
254,3491.5,"(49.178101, 6.914618)","(49.181145, 6.918)",17.6,431.8,24.534090909090907,263.936279296875,267.1529846191406,0.0074495259894989,0.74495259894989,0.007449388189186004,0,0
255,3499.5,"(49.181145, 6.918)","(49.185388, 6.919209)",19.8,481.8,24.333333333333332,267.1529846191406,292.4110107421875,0.05242429664393291,5.242429664393291,0.052376349664584675,0,0
256,3520.5,"(49.185388, 6.919209)","(49.198595, 6.937115)",81.4,1988.3,24.426289926289925,292.4110107421875,252.46759033203125,-0.02008923221352726,-2.008923221352726,-0.020086530348707127,0,0
257,3535.5,"(49.198595, 6.937115)","(49.202396, 6.951035)",45.2,1104.5,24.4358407079646,252.46759033203125,227.96060180664065,-0.022188310118053958,-2.218831011805396,-0.022184669935484944,0,0
258,3543.5,"(49.202396, 6.951035)","(49.203213, 6.95666)",22.9,420.3,18.353711790393014,227.96060180664065,241.27435302734372,0.03167678139591498,3.1676781395914984,0.03166619274748259,0,0
259,3549.5,"(49.203213, 6.95666)","(49.204014, 6.958893)",11.9,185.6,15.596638655462185,241.27435302734372,228.5589904785156,-0.06850949649153085,-6.850949649153085,-0.06840261305376327,0,0
260,3559.5,"(49.204014, 6.958893)","(49.206335, 6.962957)",35.3,393.2,11.138810198300284,228.5589904785156,232.4659423828125,0.009936296806451942,0.9936296806451942,0.009935969822312834,0,0
261,3565.5,"(49.206335, 6.962957)","(49.207225, 6.964402)",15.1,144.4,9.562913907284768,232.4659423828125,227.1167907714844,-0.037043986228033905,-3.7043986228033905,-0.03702705554370339,0,0
262,3575.5,"(49.207225, 6.964402)","(49.209383, 6.968427)",36.1,379.3,10.506925207756233,227.1167907714844,227.6625518798828,0.001438863982068044,0.1438863982068044,0.0014388629890950662,0,0
263,3581.5,"(49.209383, 6.968427)","(49.210245, 6.970703)",8.8,191.6,21.77272727272727,227.6625518798828,229.7398681640625,0.010841943028077701,1.08419430280777,0.010841518242777886,0,0
264,3606.5,"(49.210245, 6.970703)","(49.209848, 6.98468)",33.9,1057.7,31.20058997050148,229.7398681640625,218.06956481933597,-0.011033661099297092,-1.1033661099297092,-0.011033213379864145,0,0
265,3614.5,"(49.209848, 6.98468)","(49.208927, 6.989291)",11.3,352.0,31.150442477876105,218.06956481933597,227.1406097412109,0.02577001398259927,2.577001398259927,0.025764311687244915,0,0
266,3630.5,"(49.208927, 6.989291)","(49.209401, 6.996275)",16.5,516.7,31.315151515151516,227.1406097412109,218.2171630859375,-0.01727007287647263,-1.727007287647263,-0.017268356219400146,0,0
267,3648.5,"(49.209401, 6.996275)","(49.211684, 7.006391)",25.0,782.8,31.311999999999998,218.2171630859375,238.3412170410156,0.0257077848174222,2.57077848174222,0.025702123721052184,0,0
268,3670.5,"(49.211684, 7.006391)","(49.210186, 7.016404)",24.5,758.4,30.955102040816325,238.3412170410156,225.73373413085935,-0.016623790757062565,-1.6623790757062564,-0.016622259680408313,0,0
269,3676.5,"(49.210186, 7.016404)","(49.208759, 7.02064)",11.0,347.0,31.545454545454547,225.73373413085935,189.4216766357422,-0.10464569883319066,-10.464569883319067,-0.10426620715935536,0,0
270,3690.5,"(49.208759, 7.02064)","(49.206876, 7.028415)",27.3,606.5,22.216117216117215,189.4216766357422,195.8311309814453,0.010567937915421476,1.0567937915421477,0.010567544528058467,0,0
271,3696.5,"(49.206876, 7.028415)","(49.206648, 7.031201)",9.1,204.7,22.494505494505493,195.8311309814453,199.88323974609372,0.019795353027105077,1.9795353027105076,0.019792767992226443,0,0
272,3725.5,"(49.206648, 7.031201)","(49.204194, 7.049685)",62.5,1384.6,22.153599999999997,199.88323974609372,235.2737579345703,0.02556010269281857,2.556010269281857,0.02555453857477881,0,0
273,3731.5,"(49.204194, 7.049685)","(49.204724, 7.052876)",10.8,240.3,22.25,235.2737579345703,216.47573852539065,-0.0782272967506436,-7.822729675064361,-0.07806830919209883,0,0
274,3738.5,"(49.204724, 7.052876)","(49.206289, 7.057078)",15.9,353.5,22.232704402515722,216.47573852539065,251.68988037109372,0.09961567707412466,9.961567707412467,0.09928812028121156,0,0
275,3744.5,"(49.206289, 7.057078)","(49.208963, 7.060679)",16.0,399.3,24.95625,251.68988037109372,269.7817077636719,0.045308858984668555,4.530885898466855,0.045277892376414205,0,0
276,3750.5,"(49.208963, 7.060679)","(49.212777, 7.064038)",27.0,489.7,18.137037037037036,269.7817077636719,263.0355834960937,-0.013776034853130859,-1.3776034853130859,-0.013775163484350704,0,0
277,3761.5,"(49.212777, 7.064038)","(49.218668, 7.073348)",30.3,947.1,31.257425742574256,263.0355834960937,279.96209716796875,0.017871939258658067,1.7871939258658067,0.017870036820423395,0,0
278,3772.5,"(49.218668, 7.073348)","(49.222768, 7.078316)",18.9,586.6,31.03703703703704,279.96209716796875,293.7644348144531,0.0235293856912451,2.3529385691245097,0.02352504492618326,0,0
279,3788.5,"(49.222768, 7.078316)","(49.232166, 7.080944)",34.5,1072.4,31.084057971014495,293.7644348144531,313.7550354003906,0.018640992713481443,1.8640992713481443,0.018638833998420715,0,0
280,3800.5,"(49.232166, 7.080944)","(49.237965, 7.082793)",21.2,663.9,31.316037735849058,313.7550354003906,331.4380187988281,0.02663501039077798,2.663501039077798,0.02662871456716755,0,0
281,3820.5,"(49.237965, 7.082793)","(49.248328, 7.090283)",41.9,1295.7,30.923627684964202,331.4380187988281,271.8004455566406,-0.04602730048791194,-4.602730048791194,-0.045994838605016006,0,0
282,3826.5,"(49.248328, 7.090283)","(49.251763, 7.091871)",12.9,399.8,30.992248062015506,271.8004455566406,302.8518981933594,0.0776674653244591,7.76674653244591,0.07751185865902377,0,0
283,3835.5,"(49.251763, 7.091871)","(49.254389, 7.094173)",10.8,337.4,31.240740740740737,302.8518981933594,299.1200866699219,-0.011060496512855662,-1.1060496512855662,-0.011060045518881862,0,0
284,3849.5,"(49.254389, 7.094173)","(49.260049, 7.104513)",31.7,985.9,31.100946372239747,299.1200866699219,287.274658203125,-0.012014837678057486,-1.2014837678057486,-0.01201425958885855,0,0
285,3881.5,"(49.260049, 7.104513)","(49.266199, 7.121972)",48.0,1492.5,31.09375,287.274658203125,258.19635009765625,-0.019482953504501674,-1.9482953504501674,-0.019480488917055484,0,0
286,3901.5,"(49.266199, 7.121972)","(49.266975, 7.134557)",30.1,939.7,31.219269102990033,258.19635009765625,276.6918029785156,0.019682295286644006,1.9682295286644007,0.01967975428441965,0,0
287,3907.5,"(49.266975, 7.134557)","(49.268386, 7.137546)",8.6,268.8,31.255813953488374,276.6918029785156,281.42388916015625,0.017604487282889228,1.7604487282889227,0.017602668971991756,0,0
288,3918.5,"(49.268386, 7.137546)","(49.271711, 7.144261)",19.7,615.4,31.238578680203045,281.42388916015625,291.3090515136719,0.016062987249781648,1.6062987249781648,0.016061605941987127,0,0
289,3924.5,"(49.271711, 7.144261)","(49.272565, 7.148371)",10.1,314.8,31.16831683168317,291.3090515136719,289.4520874023437,-0.005898869476900197,-0.5898869476900197,-0.005898801058007943,0,0
290,3932.5,"(49.272565, 7.148371)","(49.272689, 7.156014)",17.9,557.8,31.162011173184357,289.4520874023437,291.00347900390625,0.0027812685578389334,0.27812685578389335,0.0027812613864131547,0,0
291,3939.5,"(49.272689, 7.156014)","(49.272563, 7.163706)",18.0,560.5,31.13888888888889,291.00347900390625,279.6257629394531,-0.020299225806339204,-2.0299225806339205,-0.02029643833882531,0,0
292,3945.5,"(49.272563, 7.163706)","(49.273096, 7.168078)",10.5,324.4,30.895238095238092,279.6257629394531,279.9915466308594,0.001127569948847873,0.1127569948847873,0.0011275694709788353,0,0
293,3969.5,"(49.273096, 7.168078)","(49.283357, 7.182185)",50.4,1568.1,31.113095238095237,279.9915466308594,297.432861328125,0.011122578086388385,1.1122578086388386,0.011122119455922381,0,0
294,4002.5,"(49.283357, 7.182185)","(49.298539, 7.232123)",130.1,4047.8,31.1129900076864,297.432861328125,258.1861267089844,-0.009695818622249277,-0.9695818622249277,-0.00969551480830875,0,0
295,4014.5,"(49.298539, 7.232123)","(49.301584, 7.242625)",26.8,836.9,31.227611940298505,258.1861267089844,252.95263671875,-0.006253423336401452,-0.6253423336401452,-0.0062533418243083064,0,0
296,4026.5,"(49.301584, 7.242625)","(49.305098, 7.248893)",19.2,602.5,31.380208333333336,252.95263671875,254.7985076904297,0.0030636862600492737,0.30636862600492737,0.0030636766746729937,0,0
297,4036.5,"(49.305098, 7.248893)","(49.312032, 7.257079)",31.3,974.3,31.127795527156547,254.7985076904297,238.2573089599609,-0.01697752102070079,-1.697752102070079,-0.016975890123913578,0,0
298,4045.5,"(49.312032, 7.257079)","(49.320491, 7.266902)",38.0,1181.1,31.081578947368417,238.2573089599609,234.8700408935547,-0.0028678926986759985,-0.28678926986759984,-0.0028678848360920214,0,0
299,4054.5,"(49.320491, 7.266902)","(49.326751, 7.274682)",28.9,897.2,31.04498269896194,234.8700408935547,250.6800994873047,0.01762155438447392,1.7621554384473919,0.017619730780687286,0,0
300,4062.5,"(49.326751, 7.274682)","(49.331773, 7.282107)",24.9,776.9,31.200803212851408,250.6800994873047,239.0821533203125,-0.014928492942453582,-1.4928492942453582,-0.014927384103230223,0,0
301,4069.5,"(49.331773, 7.282107)","(49.336071, 7.289676)",23.5,729.0,31.02127659574468,239.0821533203125,258.684326171875,0.02688912599665638,2.688912599665638,0.0268826483022362,0,0
302,4075.5,"(49.336071, 7.289676)","(49.33861, 7.29453)",14.6,452.0,30.958904109589042,258.684326171875,276.29693603515625,0.03896595102495852,3.896595102495852,0.03894624771499371,0,0
303,4081.5,"(49.33861, 7.29453)","(49.346902, 7.310786)",48.1,1499.1,31.166320166320162,276.29693603515625,259.6318359375,-0.011116736773835135,-1.1116736773835134,-0.01111627886553935,0,0
304,4087.5,"(49.346902, 7.310786)","(49.351862, 7.320506)",35.9,896.2,24.963788300835656,259.6318359375,250.1310577392578,-0.010601180761261087,-1.0601180761261086,-0.010600783650019912,0,0
305,4096.5,"(49.351862, 7.320506)","(49.35768, 7.33193)",47.3,1052.1,22.243128964059196,250.1310577392578,273.62481689453125,0.022330348023261514,2.2330348023261513,0.022326637498688247,0,0
306,4102.5,"(49.35768, 7.33193)","(49.362928, 7.342262)",30.5,950.7,31.17049180327869,273.62481689453125,269.5007629394531,-0.004337913069399521,-0.43379130693995216,-0.0043378858601617505,0,0
307,4126.5,"(49.362928, 7.342262)","(49.371037, 7.36485)",60.7,1886.6,31.08072487644151,269.5007629394531,255.859130859375,-0.007230802544300925,-0.7230802544300925,-0.007230676528609128,0,0
308,4151.5,"(49.371037, 7.36485)","(49.373645, 7.395077)",71.2,2217.8,31.148876404494384,255.859130859375,242.47267150878903,-0.006035918184951738,-0.6035918184951738,-0.0060358448857432065,0,0
309,4181.5,"(49.373645, 7.395077)","(49.389673, 7.440763)",122.1,3793.4,31.067977067977072,242.47267150878903,235.93972778320312,-0.0017221868839526306,-0.17221868839526305,-0.0017221851813284204,0,0
310,4187.5,"(49.389673, 7.440763)","(49.38979, 7.442055)",7.8,100.1,12.833333333333332,235.93972778320312,234.7514495849609,-0.011870911071350809,-1.187091107135081,-0.011870353508048001,0,0
311,4193.5,"(49.38979, 7.442055)","(49.389181, 7.442115)",6.2,78.4,12.645161290322582,234.7514495849609,235.90835571289065,0.014756455713389596,1.4756455713389596,0.0147553847658797,0,0
312,4203.5,"(49.389181, 7.442115)","(49.389397, 7.440718)",12.3,165.5,13.455284552845528,235.90835571289065,235.41525268554688,-0.002979474485460897,-0.2979474485460897,-0.00297946566897648,0,0
313,4210.5,"(49.389397, 7.440718)","(49.39053, 7.439727)",9.4,145.7,15.499999999999998,235.41525268554688,239.2623443603516,0.02640419817985392,2.640419817985392,0.026398064570964667,0,0
314,4222.5,"(49.39053, 7.439727)","(49.38984, 7.438427)",10.1,126.3,12.504950495049505,239.2623443603516,238.8218231201172,-0.0034878958054980476,-0.34878958054980475,-0.0034878816616988034,0,0
315,4232.5,"(49.38984, 7.438427)","(49.388698, 7.43778)",11.1,136.6,12.306306306306306,238.8218231201172,238.52476501464844,-0.0021746567018210102,-0.21746567018210103,-0.002174653273751371,0,0
316,4238.5,"(49.388698, 7.43778)","(49.386071, 7.432265)",19.5,497.5,25.512820512820515,238.52476501464844,236.4451141357422,-0.004180202771670854,-0.4180202771670854,-0.004180178423505718,0,0
317,4261.5,"(49.386071, 7.432265)","(49.374002, 7.39668)",94.4,2930.7,31.045550847457623,236.4451141357422,237.9332275390625,0.0005077672239807256,0.05077672239807256,0.0005077671803419385,0,0
318,4277.5,"(49.374002, 7.39668)","(49.372504, 7.378512)",42.7,1331.7,31.18735362997658,237.9332275390625,249.1602935791016,0.008430627048163318,0.8430627048163318,0.008430427319747294,0,0
319,4285.5,"(49.372504, 7.378512)","(49.372522, 7.37517)",58.6,244.5,4.17235494880546,249.1602935791016,246.6964874267578,-0.010076916778502162,-1.0076916778502163,-0.01007657571495697,1,0
320,4286.5,"(49.372522, 7.37517)","(49.372515, 7.375071)",1.7,7.2,4.235294117647059,246.6964874267578,246.51751708984372,-0.02485699123806818,-2.485699123806818,-0.02485187367195878,0,0
321,4293.5,"(49.372515, 7.375071)","(49.371989, 7.370877)",74.7,311.2,4.165997322623828,246.51751708984372,248.0850067138672,0.005036920385679518,0.5036920385679519,0.005036877789819266,0,0
322,4301.5,"(49.371989, 7.370877)","(49.370638, 7.362202)",20.8,648.4,31.17307692307692,248.0850067138672,252.94288635253903,0.007492103082467377,0.7492103082467376,0.007491962905922413,0,0
323,4314.5,"(49.370638, 7.362202)","(49.37246, 7.361913)",30.1,373.9,12.421926910299002,252.94288635253903,257.63623046875,0.01255240469700713,1.2552404697007131,0.012551745495048758,0,0
324,4322.5,"(49.37246, 7.361913)","(49.369835, 7.368841)",39.6,581.9,14.694444444444443,257.63623046875,248.44696044921875,-0.01579183711897448,-1.5791837118974479,-0.01579052458142526,0,0
325,4328.5,"(49.369835, 7.368841)","(49.369849, 7.369111)",1.5,22.0,14.666666666666666,248.44696044921875,248.3155670166016,-0.005972428755325413,-0.5972428755325413,-0.005972357744855922,0,0
326,4343.5,"(49.369849, 7.369111)","(49.371961, 7.371818)",25.7,321.5,12.509727626459144,248.3155670166016,246.2347869873047,-0.006472099624562686,-0.6472099624562686,-0.006472009258905454,0,0
327,4362.5,"(49.371961, 7.371818)","(49.373757, 7.395856)",56.6,1758.9,31.075971731448764,246.2347869873047,239.94219970703125,-0.0035775696630129267,-0.35775696630129267,-0.0035775544000198342,0,0
328,4391.5,"(49.373757, 7.395856)","(49.389673, 7.440763)",120.2,3735.5,31.07737104825291,239.94219970703125,235.93972778320312,-0.0010714688592767033,-0.10714688592767033,-0.0010714684492453125,0,0
329,4397.5,"(49.389673, 7.440763)","(49.392627, 7.447952)",19.8,616.9,31.156565656565654,235.93972778320312,235.86471557617188,-0.0001215954077342357,-0.01215954077342357,-0.00012159540713495504,0,0
330,4421.5,"(49.392627, 7.447952)","(49.41005, 7.504136)",145.3,4518.0,31.0942876806607,235.86471557617188,233.65054321289065,-0.0004900779909874329,-0.04900779909874328,-0.0004900779517523766,0,0
331,4431.5,"(49.41005, 7.504136)","(49.416889, 7.528099)",65.3,1897.6,29.059724349157733,233.65054321289065,237.07894897460935,0.0018067062403660905,0.18067062403660905,0.0018067042745606686,0,0
332,4437.5,"(49.416889, 7.528099)","(49.418738, 7.535429)",19.7,570.1,28.939086294416246,237.07894897460935,238.07081604003903,0.0017398124283979784,0.17398124283979785,0.001739810672960997,0,0
333,4450.5,"(49.418738, 7.535429)","(49.421406, 7.55231)",43.8,1262.7,28.828767123287673,238.07081604003903,240.53396606445312,0.0019507008984034932,0.19507008984034932,0.001950698424118018,0,0
334,4462.5,"(49.421406, 7.55231)","(49.421669, 7.563278)",42.4,797.2,18.80188679245283,240.53396606445312,240.16485595703125,-0.0004630081628473093,-0.04630081628473093,-0.00046300812976128136,0,0
335,4468.5,"(49.421669, 7.563278)","(49.421584, 7.565538)",5.9,164.2,27.830508474576266,240.16485595703125,238.9777374267578,-0.007229710903005101,-0.7229710903005101,-0.007229584944377629,0,0
336,4495.5,"(49.421584, 7.565538)","(49.424788, 7.613491)",123.7,3570.0,28.860145513338722,238.9777374267578,243.11557006835935,0.0011590567623533709,0.11590567623533708,0.0011590562433233113,0,0
337,4537.5,"(49.424788, 7.613491)","(49.444367, 7.684753)",194.6,5751.2,29.553956834532375,243.11557006835935,252.36538696289065,0.0016083281566510131,0.16083281566510133,0.0016083267698885854,0,0
338,4548.5,"(49.444367, 7.684753)","(49.446184, 7.696671)",28.6,889.6,31.104895104895103,252.36538696289065,255.09759521484372,0.0030712772616378913,0.30712772616378914,0.00307126760483514,0,0
339,4554.5,"(49.446184, 7.696671)","(49.447748, 7.70432)",18.7,581.9,31.11764705882353,255.09759521484372,262.1905822753906,0.012189357381933157,1.2189357381933157,0.012188753735745421,0,0
340,4564.5,"(49.447748, 7.70432)","(49.449175, 7.720615)",38.2,1195.2,31.287958115183244,262.1905822753906,262.7127380371094,0.0004368773106749916,0.04368773106749916,0.0004368772828806004,0,0
341,4575.5,"(49.449175, 7.720615)","(49.451586, 7.732735)",29.9,927.3,31.013377926421406,262.7127380371094,264.77838134765625,0.0022275890332652593,0.22275890332652593,0.0022275853487304345,0,0
342,4586.5,"(49.451586, 7.732735)","(49.455278, 7.742731)",26.9,836.5,31.096654275092938,264.77838134765625,242.7828521728516,-0.026294715092414416,-2.6294715092414416,-0.026288657444330954,0,0
343,4603.5,"(49.455278, 7.742731)","(49.456947, 7.76543)",53.4,1658.5,31.05805243445693,242.7828521728516,304.8305969238281,0.037411965481445,3.7411965481445,0.0373945255082143,0,0
344,4613.5,"(49.456947, 7.76543)","(49.461364, 7.783971)",46.0,1431.2,31.11304347826087,304.8305969238281,308.7462158203125,0.002735899173060631,0.2735899173060631,0.0027358923468912676,0,0
345,4636.5,"(49.461364, 7.783971)","(49.461731, 7.79511)",28.3,817.3,28.879858657243815,308.7462158203125,289.2888488769531,-0.023806884795496606,-2.3806884795496606,-0.0238023886660692,0,0
346,4645.5,"(49.461731, 7.79511)","(49.460406, 7.800131)",17.8,396.0,22.247191011235955,289.2888488769531,284.0716857910156,-0.01317465425741793,-1.317465425741793,-0.013173892088558684,0,0
347,4653.5,"(49.460406, 7.800131)","(49.460758, 7.803201)",10.3,228.3,22.16504854368932,284.0716857910156,286.6158752441406,0.01114406243155935,1.114406243155935,0.01114360113842036,0,0
348,4660.5,"(49.460758, 7.803201)","(49.46214, 7.808631)",19.1,424.2,22.20942408376963,286.6158752441406,274.0770874023437,-0.029558670065527894,-2.9558670065527894,-0.029550065958030863,0,0
349,4666.5,"(49.46214, 7.808631)","(49.462216, 7.811188)",8.4,185.9,22.13095238095238,274.0770874023437,260.0389709472656,-0.0755143434915442,-7.5514343491544205,-0.07537129453960084,0,0
350,4672.5,"(49.462216, 7.811188)","(49.46177, 7.815071)",12.9,286.0,22.170542635658915,260.0389709472656,290.24566650390625,0.10561781663161057,10.561781663161057,0.1052276978304233,0,0
351,4687.5,"(49.46177, 7.815071)","(49.463465, 7.823071)",28.8,638.1,22.15625,290.24566650390625,317.4204406738281,0.042587014840811586,4.258701484081159,0.04256129678696953,0,0
352,4694.5,"(49.463465, 7.823071)","(49.466055, 7.825075)",14.7,326.4,22.20408163265306,317.4204406738281,290.3037414550781,-0.08307812260646447,-8.307812260646447,-0.08288777588776225,0,0
353,4700.5,"(49.466055, 7.825075)","(49.469252, 7.825239)",13.5,356.4,26.4,290.3037414550781,293.5856018066406,0.009208362378121494,0.9208362378121494,0.009208102120260443,0,0
354,4713.5,"(49.469252, 7.825239)","(49.473999, 7.827713)",18.5,570.8,30.854054054054053,293.5856018066406,294.6499328613281,0.00186463043918623,0.186463043918623,0.0018646282781793575,0,0
355,4719.5,"(49.473999, 7.827713)","(49.477194, 7.832278)",15.6,485.5,31.121794871794872,294.6499328613281,301.0096130371094,0.013099238261135427,1.3099238261135426,0.013098489105310262,0,0
356,4732.5,"(49.477194, 7.832278)","(49.486253, 7.84089)",38.6,1196.5,30.99740932642487,301.0096130371094,333.0293884277344,0.026761199657856248,2.6761199657856247,0.026754813951848377,0,0
357,4749.5,"(49.486253, 7.84089)","(49.504762, 7.844068)",66.5,2075.4,31.20902255639098,333.0293884277344,307.9599914550781,-0.012079308553848053,-1.2079308553848054,-0.012078721109199322,0,0
358,4758.5,"(49.504762, 7.844068)","(49.509327, 7.844987)",16.5,512.0,31.03030303030303,307.9599914550781,311.4938659667969,0.006902098655700684,0.6902098655700684,0.006901989055886008,0,0
359,4774.5,"(49.509327, 7.844987)","(49.525146, 7.845609)",58.6,1768.1,30.17235494880546,311.4938659667969,284.5536804199219,-0.015236799698475766,-1.5236799698475765,-0.015235620737226317,0,0
360,4799.5,"(49.525146, 7.845609)","(49.539953, 7.854441)",62.8,1812.3,28.85828025477707,284.5536804199219,256.4598999023437,-0.015501727372718746,-1.5501727372718745,-0.015500485845005728,0,0
361,4817.5,"(49.539953, 7.854441)","(49.549966, 7.862629)",45.4,1310.5,28.865638766519826,256.4598999023437,285.2870178222656,0.021997037710737834,2.1997037710737835,0.021993490840636246,0,0
362,4847.5,"(49.549966, 7.862629)","(49.558737, 7.890199)",75.8,2252.6,29.717678100263853,285.2870178222656,246.2041778564453,-0.017350102089061667,-1.7350102089061668,-0.017348361459246175,0,0
363,4868.5,"(49.558737, 7.890199)","(49.569379, 7.900101)",45.9,1420.5,30.947712418300654,246.2041778564453,260.902587890625,0.010347349548876936,1.0347349548876936,0.010346980283823698,0,0
364,4874.5,"(49.569379, 7.900101)","(49.573257, 7.903422)",16.0,495.8,30.9875,260.902587890625,262.9983215332031,0.004226973865627521,0.42269738656275213,0.004226948691015995,0,0
365,4897.5,"(49.573257, 7.903422)","(49.579622, 7.925453)",57.3,1785.0,31.151832460732987,262.9983215332031,271.2868347167969,0.004643424752713585,0.4643424752713585,0.00464339138024266,0,0
366,4921.5,"(49.579622, 7.925453)","(49.589329, 7.947734)",63.1,1956.5,31.00633914421553,271.2868347167969,263.70330810546875,-0.0038760677798763735,-0.3876067779876374,-0.0038760483688312585,0,0
367,4946.5,"(49.589329, 7.947734)","(49.597707, 7.977305)",75.4,2343.6,31.082228116710873,263.70330810546875,246.34886169433597,-0.007405037724497689,-0.740503772449769,-0.0074049023782303495,0,0
368,4956.5,"(49.597707, 7.977305)","(49.603972, 7.994132)",44.9,1401.8,31.220489977728285,246.34886169433597,252.71527099609372,0.004541596020657551,0.4541596020657551,0.004541564795914539,0,0
369,4982.5,"(49.603972, 7.994132)","(49.62059, 8.026425)",96.6,3011.8,31.178053830227746,252.71527099609372,198.97164916992188,-0.017844352820961498,-1.7844352820961498,-0.017842459177607854,0,0
370,4991.5,"(49.62059, 8.026425)","(49.627653, 8.031524)",28.0,870.0,31.071428571428573,198.97164916992188,208.8163604736328,0.011315760119207974,1.1315760119207974,0.011315277175426665,0,0
371,4998.5,"(49.627653, 8.031524)","(49.634347, 8.033689)",24.5,762.2,31.110204081632656,208.8163604736328,199.2481689453125,-0.012553386943479811,-1.2553386943479812,-0.012552727586768146,0,0
372,5022.5,"(49.634347, 8.033689)","(49.658388, 8.026035)",88.7,2755.0,31.0597519729425,199.2481689453125,244.3476104736328,0.016370033222620803,1.6370033222620803,0.016368571188168854,0,0
373,5028.5,"(49.658388, 8.026035)","(49.665475, 8.024578)",25.7,796.9,31.007782101167315,244.3476104736328,233.24290466308597,-0.013934879922884736,-1.3934879922884735,-0.01393397806554823,0,0
374,5034.5,"(49.665475, 8.024578)","(49.668742, 8.024751)",11.7,363.7,31.085470085470085,233.24290466308597,236.1930694580078,0.00811153366764324,0.811153366764324,0.008111355769864317,0,0
375,5046.5,"(49.668742, 8.024751)","(49.678243, 8.028382)",35.1,1093.5,31.153846153846153,236.1930694580078,251.3945770263672,0.013901698736496914,1.3901698736496915,0.013900803305737376,0,0
376,5053.5,"(49.678243, 8.028382)","(49.68347, 8.032963)",21.6,670.6,31.046296296296294,251.3945770263672,289.7657165527344,0.05721911650218787,5.721911650218787,0.0571567932355914,0,0
377,5063.5,"(49.68347, 8.032963)","(49.693968, 8.04643)",48.9,1519.5,31.073619631901842,289.7657165527344,303.17791748046875,0.008826719926116732,0.8826719926116732,0.00882649070401842,0,0
378,5089.5,"(49.693968, 8.04643)","(49.715504, 8.073402)",99.3,3087.9,31.096676737160124,303.17791748046875,295.2137451171875,-0.002579154883021228,-0.2579154883021228,-0.0025791491641636473,0,0
379,5105.5,"(49.715504, 8.073402)","(49.729274, 8.08125)",55.8,1643.6,29.455197132616487,295.2137451171875,233.56625366210935,-0.03750760005784751,-3.7507600057847506,-0.037490026074775855,0,0
380,5120.5,"(49.729274, 8.08125)","(49.755408, 8.087978)",101.9,2947.2,28.922473012757603,233.56625366210935,239.9215545654297,0.002156386028542461,0.2156386028542461,0.002156382686152936,0,0
381,5150.5,"(49.755408, 8.087978)","(49.77618, 8.112674)",103.6,2996.9,28.92760617760618,239.9215545654297,187.7532196044922,-0.017407432667402148,-1.7407432667402147,-0.017405674727728478,0,0
382,5173.5,"(49.77618, 8.112674)","(49.788986, 8.13584)",76.3,2201.7,28.85583224115334,187.7532196044922,162.06112670898438,-0.011669206928967531,-1.166920692896753,-0.011668677305417416,0,0
383,5185.5,"(49.788986, 8.13584)","(49.796274, 8.141855)",32.0,922.6,28.83125,162.06112670898438,164.45582580566406,0.002595598413916852,0.2595598413916852,0.0025955925849781257,0,0
384,5195.5,"(49.796274, 8.141855)","(49.804967, 8.144277)",34.1,986.2,28.920821114369502,164.45582580566406,164.63792419433594,0.00018464651051700972,0.018464651051700972,0.00018464650841854317,0,0
385,5208.5,"(49.804967, 8.144277)","(49.822751, 8.14344)",68.6,1979.5,28.855685131195337,164.63792419433594,208.6390686035156,0.022228413442374164,2.222841344237416,0.02222475349013637,0,0
386,5233.5,"(49.822751, 8.14344)","(49.8532, 8.149448)",119.0,3438.5,28.894957983193276,208.6390686035156,214.5653533935547,0.0017235087363789707,0.17235087363789708,0.0017235070298312436,0,0
387,5241.5,"(49.8532, 8.149448)","(49.860978, 8.154507)",32.6,938.9,28.800613496932513,214.5653533935547,199.8297119140625,-0.01569458033815336,-1.5694580338153359,-0.0156932918996668,0,0
388,5255.5,"(49.860978, 8.154507)","(49.869598, 8.162254)",38.4,1109.7,28.898437500000004,199.8297119140625,198.19775390625,-0.0014706299070131566,-0.14706299070131568,-0.0014706288468117829,0,0
389,5274.5,"(49.869598, 8.162254)","(49.890316, 8.183291)",95.4,2757.8,28.90775681341719,198.19775390625,142.8819580078125,-0.020057943251300853,-2.0057943251300854,-0.020055253989258667,0,0
390,5285.5,"(49.890316, 8.183291)","(49.898888, 8.188928)",35.8,1037.3,28.974860335195533,142.8819580078125,130.5904998779297,-0.011849472794642643,-1.1849472794642644,-0.011848918246513558,0,0
