,Global Index,From,To,Time,Distance,Avg Speed,Altitude From,Altitude To,Slope,Slope %,Slope Angle,Bus Stop,Final Stop
67,1225.5,"(37.340555, -5.887918)","(37.349635, -5.885252)",38.9,1039.4,26.719794344473012,51.33396911621094,27.97459983825684,-0.02247389770824908,-2.247389770824908,-0.02247011517842334,0,0
68,1240.5,"(37.349635, -5.885252)","(37.357699, -5.878908)",39.9,1061.6,26.606516290726816,27.97459983825684,26.551494598388672,-0.0013405286735758927,-0.13405286735758926,-0.001340527870592431,0,0
69,1268.5,"(37.357699, -5.878908)","(37.369678, -5.865548)",66.9,1785.3,26.686098654708516,26.551494598388672,41.13582611083984,0.008169120883017512,0.8169120883017512,0.008168939169462843,0,0
70,1280.5,"(37.369678, -5.865548)","(37.375805, -5.861744)",28.4,759.9,26.757042253521128,41.13582611083984,43.30156707763672,0.002850034171334231,0.2850034171334231,0.002850026454719279,0,0
71,1297.5,"(37.375805, -5.861744)","(37.386468, -5.858798)",45.5,1216.0,26.725274725274726,43.30156707763672,41.29166412353516,-0.001652880718833516,-0.1652880718833516,-0.0016528792136045257,0,0
72,1332.5,"(37.386468, -5.858798)","(37.405922, -5.85307)",83.7,2230.1,26.643966547192353,41.29166412353516,38.05140686035156,-0.0014529650074811,-0.14529650074811,-0.0014529639850273776,0,0
73,1366.5,"(37.405922, -5.85307)","(37.424168, -5.842377)",84.5,2256.8,26.70769230769231,38.05140686035156,47.51422882080078,0.0041930263915496355,0.4193026391549636,0.004193001818619167,0,0
74,1378.5,"(37.424168, -5.842377)","(37.428871, -5.842113)",42.1,526.5,12.505938242280285,47.51422882080078,42.39044189453125,-0.009731789033750297,-0.9731789033750297,-0.009731481826030583,0,0
75,1396.5,"(37.428871, -5.842113)","(37.43184, -5.830455)",91.3,1142.3,12.511500547645126,42.39044189453125,50.06695938110352,0.006720228912345507,0.6720228912345507,0.006720127749933012,0,0
76,1424.5,"(37.43184, -5.830455)","(37.449086, -5.772855)",209.4,5582.3,26.6585482330468,50.06695938110352,86.88373565673828,0.006595270099355957,0.6595270099355957,0.006595174475738435,0,0
77,1454.5,"(37.449086, -5.772855)","(37.467556, -5.716873)",201.1,5361.3,26.659870711089013,86.88373565673828,106.20633697509766,0.003604088806513229,0.3604088806513229,0.0036040732015837074,0,0
78,1512.5,"(37.467556, -5.716873)","(37.486329, -5.647113)",251.1,6698.2,26.67542811628833,106.20633697509766,171.91114807128906,0.009809323563971128,0.9809323563971128,0.009809008955180535,0,0
79,1523.5,"(37.486329, -5.647113)","(37.488679, -5.639603)",27.2,728.2,26.772058823529413,171.91114807128906,168.0312042236328,-0.005328129425509818,-0.5328129425509819,-0.005328079006345274,0,0
80,1534.5,"(37.488679, -5.639603)","(37.487646, -5.628125)",38.7,1035.9,26.767441860465116,168.0312042236328,165.0165557861328,-0.0029101732189400517,-0.29101732189400514,-0.0029101650034578756,0,0
81,1548.5,"(37.487646, -5.628125)","(37.482916, -5.621063)",30.8,820.9,26.6525974025974,165.0165557861328,96.97624969482422,-0.08288501168389402,-8.288501168389402,-0.08269598562212645,0,0
82,1570.5,"(37.482916, -5.621063)","(37.480184, -5.573972)",157.9,4207.1,26.644078530715642,96.97624969482422,56.93590545654297,-0.009517326481015723,-0.9517326481015723,-0.009517039138396695,0,0
83,1582.5,"(37.480184, -5.573972)","(37.483524, -5.534585)",131.6,3507.9,26.655775075987844,56.93590545654297,113.66593170166016,0.016172076240804238,1.6172076240804238,0.016170666601687388,0,0
84,1608.5,"(37.483524, -5.534585)","(37.490205, -5.486942)",163.2,4351.6,26.664215686274513,113.66593170166016,162.25364685058594,0.011165482845143345,1.1165482845143344,0.011165018887015512,0,0
85,1632.5,"(37.490205, -5.486942)","(37.498919, -5.460338)",96.9,2574.6,26.569659442724454,162.25364685058594,163.48406982421875,0.00047790840271607726,0.047790840271607724,0.00047790836633188944,0,0
